sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sample_date,sample_time,dist
631,1020,557,498,503,506,503,502,06/12/2021,10:03:18,1.147500
631,1020,557,498,503,506,503,502,06/12/2021,10:03:49,1.147500
634,1020,557,498,503,502,503,502,06/12/2021,10:04:20,1.083750
631,1020,557,498,503,504,503,502,06/12/2021,10:04:51,1.147500
631,1020,557,498,503,502,503,502,06/12/2021,10:05:22,1.147500
631,1020,557,498,503,502,503,502,06/12/2021,10:05:53,1.147500
631,1020,557,498,503,506,503,502,06/12/2021,10:06:24,1.147500
631,1020,557,498,503,504,503,502,06/12/2021,10:06:55,1.147500
631,1020,557,498,503,502,503,502,06/12/2021,10:07:26,1.147500
631,1020,557,498,503,506,503,502,06/12/2021,10:07:57,1.147500
631,1020,557,498,503,502,503,502,06/12/2021,10:08:28,1.147500
631,1020,557,498,503,502,503,502,06/12/2021,10:08:59,1.147500
635,1020,557,498,503,502,503,502,06/12/2021,10:09:30,1.062500
635,1020,557,498,503,506,503,502,06/12/2021,10:10:01,1.062500
635,1020,557,498,503,502,503,502,06/12/2021,10:10:32,1.062500
635,1020,557,498,503,502,503,502,06/12/2021,10:11:03,1.062500
635,1020,553,498,503,506,503,502,06/12/2021,10:11:34,1.062500
638,1020,553,498,503,502,503,502,06/12/2021,10:12:05,0.998750
638,1020,553,498,499,502,503,502,06/12/2021,10:12:36,0.998750
635,1020,553,498,503,502,503,502,06/12/2021,10:13:07,1.062500
638,1020,553,498,503,506,503,502,06/12/2021,10:13:38,0.998750
635,1020,553,498,503,506,503,502,06/12/2021,10:14:09,1.062500
647,1020,549,498,499,502,503,502,06/12/2021,10:14:40,0.807500
643,1020,553,498,503,502,503,502,06/12/2021,10:15:11,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:15:42,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:16:13,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:17:45,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:18:16,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:18:47,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:19:18,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:19:49,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:20:20,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:20:51,0.892500
643,1020,553,498,499,502,503,502,06/12/2021,10:21:22,0.892500
643,1020,553,498,499,502,503,502,06/12/2021,10:21:53,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:22:24,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:22:55,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:23:26,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:23:57,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:24:28,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:24:59,0.892500
639,1020,553,498,499,506,503,502,06/12/2021,10:25:30,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,10:26:01,0.977500
639,1020,553,498,503,506,503,502,06/12/2021,10:26:32,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,10:27:03,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,10:27:34,0.977500
638,1020,553,498,500,506,503,502,06/12/2021,10:28:05,0.998750
638,1020,553,498,503,502,503,502,06/12/2021,10:28:36,0.998750
639,1020,553,498,503,506,503,502,06/12/2021,10:29:07,0.977500
638,1020,553,498,503,502,503,502,06/12/2021,10:29:38,0.998750
638,1020,553,498,503,502,503,502,06/12/2021,10:30:09,0.998750
639,1020,553,498,503,502,503,502,06/12/2021,10:30:40,0.977500
638,1020,553,498,503,502,503,502,06/12/2021,10:31:11,0.998750
643,1020,553,498,503,502,503,502,06/12/2021,10:31:42,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:32:13,0.892500
643,1020,549,498,503,506,503,502,06/12/2021,10:32:44,0.892500
643,1020,549,498,503,502,503,502,06/12/2021,10:33:15,0.892500
642,1020,549,498,503,506,503,502,06/12/2021,10:33:46,0.913750
642,1020,553,498,503,506,503,502,06/12/2021,10:34:17,0.913750
643,1020,553,498,503,506,503,502,06/12/2021,10:34:48,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:35:19,0.892500
642,1020,553,498,503,502,503,502,06/12/2021,10:35:50,0.913750
643,1020,553,498,503,502,503,502,06/12/2021,10:36:21,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:36:52,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:37:23,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:37:54,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:38:25,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:38:56,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:39:27,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:39:58,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:40:29,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,10:41:00,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:41:31,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:42:02,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:42:33,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:43:04,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:43:35,0.892500
643,1020,549,498,503,502,503,502,06/12/2021,10:44:06,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:44:37,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:45:08,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:45:39,0.892500
643,1020,553,498,503,505,503,502,06/12/2021,10:46:10,0.892500
643,1020,549,498,503,502,503,502,06/12/2021,10:46:41,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:47:12,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:47:43,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:48:14,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:49:46,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:50:17,0.892500
643,1020,549,498,503,506,503,502,06/12/2021,10:50:48,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:51:19,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:51:50,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:52:21,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:52:52,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:53:23,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:53:54,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:54:25,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,10:54:56,0.892500
643,1020,553,498,503,506,503,502,06/12/2021,10:55:27,0.892500
643,1020,553,498,499,502,503,502,06/12/2021,10:55:58,0.892500
639,1020,553,498,503,506,503,502,06/12/2021,10:56:29,0.977500
638,1020,553,498,503,502,503,502,06/12/2021,10:57:00,0.998750
638,1020,553,498,503,506,503,502,06/12/2021,10:57:31,0.998750
639,1020,553,498,503,502,503,502,06/12/2021,10:58:02,0.977500
639,1020,553,498,499,506,503,502,06/12/2021,10:58:33,0.977500
638,1020,553,498,503,506,503,502,06/12/2021,10:59:04,0.998750
639,1020,553,498,503,502,503,502,06/12/2021,10:59:35,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:00:06,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:00:37,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:01:08,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:01:39,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:02:10,0.977500
638,1020,553,498,503,506,503,502,06/12/2021,11:02:41,0.998750
638,1020,553,498,499,502,503,502,06/12/2021,11:03:12,0.998750
639,1020,553,498,503,506,503,502,06/12/2021,11:03:43,0.977500
643,1020,553,498,503,506,503,502,06/12/2021,11:04:14,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:04:45,0.892500
643,1020,553,498,499,506,503,502,06/12/2021,11:05:16,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:05:47,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:06:18,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:06:49,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:07:20,0.892500
643,1020,553,498,503,502,503,502,06/12/2021,11:07:51,0.892500
643,1020,553,498,499,506,503,502,06/12/2021,11:08:22,0.892500
643,1020,549,498,503,502,503,502,06/12/2021,11:08:53,0.892500
647,1020,549,498,499,502,503,502,06/12/2021,11:09:24,0.807500
647,1020,549,498,499,502,503,498,06/12/2021,11:09:55,0.807500
643,1020,549,498,499,502,503,502,06/12/2021,11:10:26,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:10:57,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:11:28,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:11:59,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:12:30,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:13:01,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:13:32,0.892500
642,1020,549,498,499,502,503,502,06/12/2021,11:14:03,0.913750
643,1020,549,498,499,502,503,498,06/12/2021,11:14:34,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:15:05,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:15:36,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:16:07,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:16:38,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:17:09,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:17:40,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:18:11,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:18:42,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:19:13,0.892500
643,1020,549,498,499,502,503,499,06/12/2021,11:19:44,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:20:15,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:21:47,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:22:18,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:22:49,0.892500
643,1020,549,498,499,502,503,498,06/12/2021,11:23:20,0.892500
643,1020,549,498,499,502,503,502,06/12/2021,11:23:51,0.892500
639,1020,553,498,499,502,503,502,06/12/2021,11:24:22,0.977500
639,1020,553,498,503,502,503,502,06/12/2021,11:24:53,0.977500
639,1020,553,498,499,502,503,502,06/12/2021,11:25:24,0.977500
639,1020,553,498,499,502,503,502,06/12/2021,11:25:55,0.977500
634,1020,553,498,499,502,503,502,06/12/2021,11:26:26,1.083750
638,1020,553,498,499,502,503,502,06/12/2021,11:26:57,0.998750
635,1020,553,498,499,502,503,502,06/12/2021,11:27:28,1.062500
639,1020,553,498,499,502,503,502,06/12/2021,11:27:59,0.977500
639,1020,553,498,499,502,503,502,06/12/2021,11:28:30,0.977500
651,1020,545,498,499,502,503,502,06/12/2021,11:29:01,0.722500
651,1020,545,494,499,502,502,498,06/12/2021,11:29:32,0.722500
655,1020,545,494,499,502,503,498,06/12/2021,11:30:03,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:30:34,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:31:05,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:31:36,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:32:07,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:32:38,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:33:09,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:33:40,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:34:11,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:34:42,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:35:13,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:35:44,0.637500
655,1020,545,496,499,502,503,498,06/12/2021,11:36:15,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:36:46,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:37:17,0.637500
655,1020,545,498,499,502,501,498,06/12/2021,11:37:48,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:38:19,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:38:50,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:39:21,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:39:52,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:40:23,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:40:54,0.637500
655,1020,545,494,499,502,499,498,06/12/2021,11:41:25,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:41:56,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:42:27,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:42:58,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:43:29,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:44:00,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:44:31,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:45:02,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:45:33,0.637500
655,1020,545,494,499,502,503,498,06/12/2021,11:46:04,0.637500
659,1020,545,494,499,502,503,498,06/12/2021,11:46:35,0.552500
659,1020,545,494,499,502,503,498,06/12/2021,11:47:06,0.552500
655,1020,545,498,499,502,503,498,06/12/2021,11:47:37,0.637500
655,1020,545,498,499,502,503,498,06/12/2021,11:48:08,0.637500
659,1020,541,494,499,502,503,498,06/12/2021,11:48:39,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:49:10,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:49:41,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:50:12,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:50:43,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:51:14,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:51:45,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,11:52:16,0.552500
663,1020,541,494,499,502,503,498,06/12/2021,12:00:10,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:00:41,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:01:12,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:01:43,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:02:14,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:02:45,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:03:16,0.467500
663,1020,541,496,499,502,499,498,06/12/2021,12:03:47,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:04:18,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:04:49,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:05:20,0.467500
663,1020,541,498,499,502,501,498,06/12/2021,12:05:51,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:06:22,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:06:53,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:07:24,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:07:55,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:08:26,0.467500
663,1020,541,496,499,502,503,498,06/12/2021,12:08:57,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:09:28,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:09:59,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:10:30,0.467500
663,1020,541,498,499,502,503,498,06/12/2021,12:11:01,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:11:32,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:12:03,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:12:34,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:13:05,0.467500
663,1020,541,498,499,502,503,498,06/12/2021,12:13:36,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:14:07,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:14:38,0.467500
663,1020,541,498,499,502,503,498,06/12/2021,12:15:09,0.467500
663,1020,541,494,499,502,501,498,06/12/2021,12:15:40,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:16:11,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:16:42,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:17:13,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:17:44,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:18:15,0.467500
659,1020,541,498,499,502,499,498,06/12/2021,12:18:46,0.552500
659,1020,541,496,499,502,499,498,06/12/2021,12:19:17,0.552500
659,1020,545,494,499,502,499,498,06/12/2021,12:19:48,0.552500
659,1020,541,494,499,502,499,498,06/12/2021,12:20:19,0.552500
659,1020,541,494,499,502,503,498,06/12/2021,12:20:50,0.552500
659,1020,541,494,499,502,499,498,06/12/2021,12:21:21,0.552500
659,1020,541,494,499,502,499,498,06/12/2021,12:21:52,0.552500
663,1020,541,494,499,502,499,498,06/12/2021,12:22:23,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:22:54,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:23:25,0.467500
663,1020,541,498,499,502,503,498,06/12/2021,12:23:56,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:24:27,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:24:58,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:25:29,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:26:00,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:26:31,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:27:02,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:27:33,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:28:04,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:28:35,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:29:06,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:29:37,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:30:08,0.467500
663,1020,541,497,499,502,499,498,06/12/2021,12:32:25,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:32:56,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:33:27,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:33:58,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:34:29,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:35:00,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:35:31,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:36:02,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:36:33,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:37:04,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:37:35,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:38:06,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:38:37,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:39:08,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:39:39,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:40:10,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:40:41,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:41:12,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:41:43,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:42:14,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:42:45,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:43:16,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:43:47,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:44:18,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:44:49,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:45:20,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:45:51,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:46:22,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:46:53,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:47:24,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:47:55,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:48:26,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:48:57,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:49:28,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,12:49:59,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:50:30,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:51:01,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:51:32,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:52:03,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:52:34,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:53:05,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:53:36,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:54:07,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:54:38,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:55:09,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:55:40,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:56:11,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:56:42,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:57:13,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:57:44,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:58:15,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,12:58:46,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:59:17,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,12:59:48,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:00:19,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:00:50,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,13:01:21,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:01:52,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:02:23,0.467500
663,1020,541,494,499,502,503,498,06/12/2021,13:04:40,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:05:11,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,13:05:42,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:06:13,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:06:44,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:07:15,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:07:46,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:08:17,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:08:48,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:09:19,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:09:50,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:10:21,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:10:52,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:11:23,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:11:54,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,13:12:25,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:12:56,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:13:27,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:13:58,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:14:29,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:15:00,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:15:31,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:16:02,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:16:33,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:17:04,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:17:35,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:18:06,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:18:37,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:19:08,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:19:39,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:20:10,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:20:41,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:21:12,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:21:43,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:22:14,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:22:45,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:23:16,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:23:47,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,13:24:18,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:24:49,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:25:20,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:25:51,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:26:22,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:26:53,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:27:24,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:27:55,0.467500
663,1020,541,497,499,502,499,498,06/12/2021,13:28:26,0.467500
663,1020,541,498,499,502,499,498,06/12/2021,13:28:57,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:29:28,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:29:59,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:30:30,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:31:01,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:31:32,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:32:03,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:32:34,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:33:05,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:33:36,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:34:07,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:34:38,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:36:55,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:37:26,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:37:57,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:38:28,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:38:59,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:39:30,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:40:01,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:40:32,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:41:03,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:41:34,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:42:05,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:42:36,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:43:07,0.467500
663,1020,541,494,499,502,499,498,06/12/2021,13:43:38,0.467500
663,1020,541,497,499,502,499,498,06/12/2021,13:44:09,0.467500
